country name,province,confirmed,death
US,South Dakota,682,16
US,South Dakota,936,16
US,South Dakota,1799,39
US,South Dakota,562,16
US,South Dakota,2030,50
US,South Dakota,1064,34
US,South Dakota,450,12
US,South Dakota,1495,41
US,South Dakota,560,11
US,South Dakota,652,6
US,South Dakota,200,3
US,South Dakota,4292,57
US,South Dakota,1726,36
US,South Dakota,306,8
US,South Dakota,627,21
US,South Dakota,412,20
US,South Dakota,177,2
US,South Dakota,1309,21
US,South Dakota,2320,27
US,South Dakota,6548,82
US,South Dakota,15462,100
US,South Dakota,1203,12
US,South Dakota,781,13
US,South Dakota,1341,31
US,South Dakota,426,9
US,South Dakota,6978,62
US,South Dakota,524,7
US,South Dakota,454,13
US,South Dakota,56891,505
US,South Dakota,1373,28
US,South Dakota,3904,60
US,South Dakota,32546,333
US,South Dakota,680,18
US,South Dakota,698,7
US,South Dakota,2416,50
US,South Dakota,572,6
US,South Dakota,1406,35
US,South Dakota,631,6
US,South Dakota,245,3
US,South Dakota,2959,50
US,South Dakota,1377,24
US,South Dakota,1957,62
US,South Dakota,0,0
US,South Dakota,3997,52
US,South Dakota,1307,25
US,South Dakota,5897,56
US,South Dakota,665,11
US,Tennessee,21942,312
US,Tennessee,14906,221
US,Tennessee,4453,90
US,Tennessee,4645,53
US,Tennessee,38940,399
US,Tennessee,33031,387
US,Tennessee,12010,153
US,Tennessee,4170,56
US,Tennessee,8914,150
US,Tennessee,16377,316
US,Tennessee,10876,117
US,Tennessee,5768,93
US,Tennessee,9027,167
US,Tennessee,2219,47
US,Tennessee,11508,201
US,Tennessee,16894,250
US,Tennessee,5150,82
US,Tennessee,16042,310
US,Tennessee,189938,1601
US,Tennessee,6268,97
US,Tennessee,3715,64
US,Tennessee,15826,235
US,Tennessee,12720,192
US,Tennessee,11387,171
US,Tennessee,5681,117
US,Tennessee,12802,165
US,Tennessee,17286,252
US,Tennessee,9382,172
US,Tennessee,6747,103
US,Tennessee,21952,353
US,Tennessee,3974,69
US,Tennessee,19651,345
US,Tennessee,99176,1082
US,Tennessee,1998,32
US,Tennessee,7550,113
US,Tennessee,8695,137
US,Tennessee,16546,291
US,Tennessee,6131,97
US,Tennessee,9035,147
US,Tennessee,8221,148
US,Tennessee,6808,104
US,Tennessee,2667,59
US,Tennessee,4834,69
US,Tennessee,3199,60
US,Tennessee,15650,255
US,Tennessee,5131,87
US,Tennessee,126782,1300
US,Tennessee,2733,40
US,Tennessee,7713,98
US,Tennessee,14241,187
US,Tennessee,3567,50
US,Tennessee,9949,156
US,Tennessee,14363,186
US,Tennessee,8405,138
US,Tennessee,29657,411
US,Tennessee,8810,124
US,Tennessee,10334,116
US,Tennessee,28815,320
US,Tennessee,16630,240
US,Tennessee,7608,113
US,Tennessee,3347,54
US,Tennessee,14442,217
US,Tennessee,49919,550
US,Tennessee,2235,39
US,Tennessee,6145,78
US,Tennessee,10742,179
US,Tennessee,48560,254
US,Tennessee,7139,120
US,Tennessee,2327,48
US,Tennessee,1763,31
US,Tennessee,4711,65
US,Tennessee,25037,295
US,Tennessee,9936,148
US,Tennessee,15712,225
US,Tennessee,21471,290
US,Tennessee,95362,865
US,Tennessee,8987,111
US,Tennessee,4194,66
US,Tennessee,30156,393
US,Tennessee,234638,3178
US,Tennessee,6154,76
US,Tennessee,3280,52
US,Tennessee,45533,669
US,Tennessee,52955,687
US,Tennessee,17564,221
US,Tennessee,4206,45
US,Tennessee,37812,259
US,Tennessee,5138,90
US,Tennessee,5382,70
US,Tennessee,1845,46
US,Tennessee,12970,167
US,Tennessee,38342,469
US,Tennessee,5672,60
US,Tennessee,9474,138
US,Tennessee,8216,126
US,Tennessee,61684,386
US,Tennessee,41449,465
US,Texas,9504,231
US,Texas,3790,71
US,Texas,15253,474
US,Texas,4056,80
US,Texas,2109,28
US,Texas,506,9
US,Texas,13331,229
US,Texas,5596,71
US,Texas,1385,38
US,Texas,3541,74
US,Texas,21619,227
US,Texas,809,32
US,Texas,8181,151
US,Texas,66580,870
US,Texas,547698,5975
US,Texas,2508,34
US,Texas,95,2
US,Texas,4028,70
US,Texas,19759,415
US,Texas,92879,974
US,Texas,59767,404
US,Texas,1053,27
US,Texas,445,8
US,Texas,1606,51
US,Texas,10941,224
US,Texas,4995,66
US,Texas,10733,165
US,Texas,14083,173
US,Texas,5672,48
US,Texas,2784,72
US,Texas,99287,1998
US,Texas,2809,73
US,Texas,1496,34
US,Texas,7071,190
US,Texas,2261,46
US,Texas,10276,69
US,Texas,7924,248
US,Texas,2588,29
US,Texas,2047,32
US,Texas,875,23
US,Texas,832,19
US,Texas,1617,69
US,Texas,204947,1456
US,Texas,688,16
US,Texas,3736,61
US,Texas,32427,537
US,Texas,3135,78
US,Texas,1070,11
US,Texas,7199,130
US,Texas,17141,208
US,Texas,281,9
US,Texas,1266,24
US,Texas,984,19
US,Texas,1843,45
US,Texas,508,14
US,Texas,2126,40
US,Texas,566551,6564
US,Texas,2783,93
US,Texas,6425,96
US,Texas,4505,111
US,Texas,1796,24
US,Texas,177052,1317
US,Texas,426,16
US,Texas,5732,51
US,Texas,1065,24
US,Texas,3314,68
US,Texas,2776,111
US,Texas,36988,685
US,Texas,465,11
US,Texas,204932,3674
US,Texas,48442,573
US,Texas,8630,123
US,Texas,3735,63
US,Texas,6785,179
US,Texas,4741,100
US,Texas,605,24
US,Texas,1924,48
US,Texas,199,11
US,Texas,177997,1197
US,Texas,2134,40
US,Texas,3842,82
US,Texas,5643,91
US,Texas,1886,83
US,Texas,94848,832
US,Texas,1233,27
US,Texas,5303,106
US,Texas,197,3
US,Texas,1187,32
US,Texas,4683,95
US,Texas,6096,122
US,Texas,27022,619
US,Texas,23061,659
US,Texas,8424,119
US,Texas,37088,392
US,Texas,6524,241
US,Texas,1067,22
US,Texas,1958,32
US,Texas,1904,29
US,Texas,555,19
US,Texas,12001,247
US,Texas,995185,10747
US,Texas,13083,223
US,Texas,1339,3
US,Texas,891,39
US,Texas,59729,492
US,Texas,1184,7
US,Texas,15341,417
US,Texas,196096,3838
US,Texas,8818,191
US,Texas,7612,158
US,Texas,13300,266
US,Texas,7177,177
US,Texas,4010,107
US,Texas,6694,178
US,Texas,981,16
US,Texas,15683,357
US,Texas,6615,133
US,Texas,438,3
US,Texas,1498,28
US,Texas,3225,59
US,Texas,6059,181
US,Texas,221,9
US,Texas,44724,813
US,Texas,2599,22
US,Texas,11088,204
US,Texas,42023,714
US,Texas,4519,90
US,Texas,5512,67
US,Texas,34978,525
US,Texas,8045,116
US,Texas,82,2
US,Texas,202,4
US,Texas,9508,179
US,Texas,677,15
US,Texas,41,0
US,Texas,735,10
US,Texas,7134,143
US,Texas,491,24
US,Texas,2328,46
US,Texas,9554,250
US,Texas,4290,122
US,Texas,5507,89
US,Texas,4172,115
US,Texas,4222,60
US,Texas,3686,90
US,Texas,17576,396
US,Texas,5067,122
US,Texas,649,16
US,Texas,2135,40
US,Texas,3857,97
US,Texas,166,1
US,Texas,93184,1300
US,Texas,1425,37
US,Texas,3688,53
US,Texas,1659,59
US,Texas,1168,26
US,Texas,779,12
US,Texas,8201,174
US,Texas,20682,456
US,Texas,1257,46
US,Texas,56677,891
US,Texas,168,9
US,Texas,10038,195
US,Texas,511,12
US,Texas,37625,487
US,Texas,4905,100
US,Texas,1468,34
US,Texas,1861,47
US,Texas,4628,122
US,Texas,135771,1269
US,Texas,5456,110
US,Texas,2493,69
US,Texas,271,12
US,Texas,12099,255
US,Texas,12406,217
US,Texas,1359,59
US,Texas,3050,97
US,Texas,98221,1462
US,Texas,2207,48
US,Texas,547,6
US,Texas,14907,344
US,Texas,7006,151
US,Texas,4515,128
US,Texas,34004,437
US,Texas,2279,52
US,Texas,2648,69
US,Texas,7784,245
US,Texas,35272,689
US,Texas,964,35
US,Texas,1829,57
US,Texas,27216,478
US,Texas,855,14
US,Texas,806,24
US,Texas,2269,64
US,Texas,4587,73
US,Texas,1753,32
US,Texas,171,2
US,Texas,4512,75
US,Texas,26008,258
US,Texas,2275,64
US,Texas,10689,227
US,Texas,1231,87
US,Texas,1051,42
US,Texas,5363,100
US,Texas,11001,336
US,Texas,1236,35
US,Texas,520,9
US,Texas,4960,102
US,Texas,671,12
US,Texas,4363,126
US,Texas,493,16
US,Texas,45258,945
US,Texas,2103,35
US,Texas,19646,360
US,Texas,1807,45
US,Texas,245,5
US,Texas,352,7
US,Texas,838,12
US,Texas,1928,33
US,Texas,559843,5733
US,Texas,30323,708
US,Texas,117,3
US,Texas,2480,84
US,Texas,267,8
US,Texas,8446,126
US,Texas,40861,458
US,Texas,219430,1685
US,Texas,2448,72
US,Texas,3372,83
US,Texas,74223,23
US,Texas,7654,178
US,Texas,827,18
US,Texas,10540,139
US,Texas,14252,291
US,Texas,10339,273
US,Texas,18416,404
US,Texas,18315,210
US,Texas,9359,101
US,Texas,2804,43
US,Texas,8996,145
US,Texas,92490,1010
US,Texas,8850,207
US,Texas,1158,21
US,Texas,29257,654
US,Texas,3438,86
US,Texas,6872,125
US,Texas,131649,864
US,Texas,10721,155
US,Texas,1835,34
US,Texas,16779,261
US,Texas,7976,279
US,Texas,1090,41
US,Texas,3887,89
US,Texas,3658,52
US,Texas,4026,67
US,Utah,51366,230
US,Utah,20630,159
US,Utah,99844,380
US,Utah,340022,1572
US,Utah,3956,47
US,Utah,9984,75
US,Utah,63244,606
US,Utah,13376,22
US,Utah,21270,93
US,Utah,12678,97
US,Utah,3557,6
US,Utah,201025,754
US,Utah,10649,33
US,Utah,73488,420
US,Vermont,5255,15
US,Vermont,9355,65
US,Vermont,5427,24
US,Vermont,30069,159
US,Vermont,1215,3
US,Vermont,9287,66
US,Vermont,1001,5
US,Vermont,3734,17
US,Vermont,4797,14
US,Vermont,6060,37
US,Vermont,12219,71
US,Vermont,958,2
US,Vermont,9353,46
US,Vermont,6518,34
US,Vermont,8403,50
US,Virgin Islands,15444,109
US,Virginia,6914,103
US,Virginia,15722,144
US,Virginia,29748,183
US,Virginia,3563,94
US,Virginia,2583,58
US,Virginia,7023,83
US,Virginia,3686,51
US,Virginia,40354,318
US,Virginia,18821,201
US,Virginia,883,19
US,Virginia,16565,220
US,Virginia,1746,20
US,Virginia,7285,93
US,Virginia,4365,72
US,Virginia,3054,44
US,Virginia,4748,103
US,Virginia,3786,55
US,Virginia,1991,39
US,Virginia,11442,193
US,Virginia,6753,78
US,Virginia,6584,136
US,Virginia,1141,27
US,Virginia,2382,44
US,Virginia,10046,72
US,Virginia,49450,468
US,Virginia,71079,732
US,Virginia,2599,41
US,Virginia,4781,93
US,Virginia,999,24
US,Virginia,1109,15
US,Virginia,11494,143
US,Virginia,1229,23
US,Virginia,10940,262
US,Virginia,3306,45
US,Virginia,5228,84
US,Virginia,1143,53
US,Virginia,2247,31
US,Virginia,173584,1393
US,Virginia,1952,43
US,Virginia,1926,16
US,Virginia,12823,137
US,Virginia,2531,45
US,Virginia,4915,42
US,Virginia,10655,183
US,Virginia,2457,50
US,Virginia,20377,232
US,Virginia,5256,34
US,Virginia,2541,76
US,Virginia,4014,44
US,Virginia,7252,100
US,Virginia,3876,43
US,Virginia,3990,76
US,Virginia,3975,60
US,Virginia,3303,37
US,Virginia,6961,148
US,Virginia,27399,312
US,Virginia,21461,265
US,Virginia,13174,152
US,Virginia,63506,875
US,Virginia,11272,245
US,Virginia,359,7
US,Virginia,6108,118
US,Virginia,7237,106
US,Virginia,14690,114
US,Virginia,4970,36
US,Virginia,3660,35
US,Virginia,1113,11
US,Virginia,1775,30
US,Virginia,6181,86
US,Virginia,2821,39
US,Virginia,66038,368
US,Virginia,6454,75
US,Virginia,2303,30
US,Virginia,19911,264
US,Virginia,2152,36
US,Virginia,9012,70
US,Virginia,3682,25
US,Virginia,3178,113
US,Virginia,1418,28
US,Virginia,5973,109
US,Virginia,1794,45
US,Virginia,18349,144
US,Virginia,2683,32
US,Virginia,4561,32
US,Virginia,35920,380
US,Virginia,41280,458
US,Virginia,2133,61
US,Virginia,2144,43
US,Virginia,1295,22
US,Virginia,3971,85
US,Virginia,6864,85
US,Virginia,5528,117
US,Virginia,3542,89
US,Virginia,8299,137
US,Virginia,13559,182
US,Virginia,2320,29
US,Virginia,20640,311
US,Virginia,4876,55
US,Virginia,4672,65
US,Virginia,8159,63
US,Virginia,93831,712
US,Virginia,7165,127
US,Virginia,4878,46
US,Virginia,897,9
US,Virginia,2620,25
US,Virginia,43862,470
US,Virginia,21173,270
US,Virginia,20604,336
US,Virginia,3214,75
US,Virginia,14389,222
US,Virginia,6789,101
US,Virginia,5632,97
US,Virginia,5700,102
US,Virginia,10727,219
US,Virginia,8660,164
US,Virginia,3265,88
US,Virginia,26470,279
US,Virginia,29849,166
US,Virginia,5554,105
US,Virginia,18547,288
US,Virginia,1076,19
US,Virginia,2404,39
US,Virginia,10015,157
US,Virginia,0,0
US,Virginia,88619,792
US,Virginia,8411,146
US,Virginia,13628,208
US,Virginia,5281,60
US,Virginia,3221,49
US,Virginia,1707,20
US,Virginia,6245,76
US,Virginia,10145,184
US,Virginia,7411,135
US,Virginia,9664,105
US,Washington,4898,38
US,Washington,4442,64
US,Washington,51837,461
US,Washington,19911,156
US,Washington,11080,128
US,Washington,85592,768
US,Washington,605,15
US,Washington,22186,339
US,Washington,10975,66
US,Washington,1388,28
US,Washington,32097,211
US,Washington,383,7
US,Washington,25437,209
US,Washington,16025,195
US,Washington,9824,71
US,Washington,2897,28
US,Washington,368240,2576
US,Washington,38728,323
US,Washington,8083,58
US,Washington,3437,43
US,Washington,17277,236
US,Washington,2185,27
US,Washington,12106,132
US,Washington,8328,117
US,Washington,3348,54
US,Washington,2463,33
US,Washington,188804,1344
US,Washington,1167,2
US,Washington,21808,191
US,Washington,1470,11
US,Washington,147591,1074
US,Washington,121437,1330
US,Washington,7958,139
US,Washington,45941,384
US,Washington,3297,7
US,Washington,518,6
US,Washington,14989,140
US,Washington,36663,278
US,Washington,8621,90
US,Washington,70747,754
US,West Virginia,4756,74
US,West Virginia,35432,268
US,West Virginia,6538,74
US,West Virginia,3836,42
US,West Virginia,4949,103
US,West Virginia,27185,359
US,West Virginia,1812,13
US,West Virginia,2330,37
US,West Virginia,2138,18
US,West Virginia,12944,181
US,West Virginia,2079,18
US,West Virginia,3751,56
US,West Virginia,9373,147
US,West Virginia,5788,68
US,West Virginia,6656,140
US,West Virginia,4164,48
US,West Virginia,19629,242
US,West Virginia,6827,131
US,West Virginia,14109,132
US,West Virginia,46865,690
US,West Virginia,5268,80
US,West Virginia,5472,72
US,West Virginia,9518,173
US,West Virginia,14782,169
US,West Virginia,8800,150
US,West Virginia,6584,89
US,West Virginia,5514,64
US,West Virginia,16751,250
US,West Virginia,7810,155
US,West Virginia,7858,119
US,West Virginia,24324,192
US,West Virginia,4160,41
US,West Virginia,4210,68
US,West Virginia,7234,91
US,West Virginia,10981,156
US,West Virginia,1925,17
US,West Virginia,2055,34
US,West Virginia,1998,27
US,West Virginia,9154,129
US,West Virginia,16513,170
US,West Virginia,22413,316
US,West Virginia,9303,77
US,West Virginia,2403,30
US,West Virginia,3119,36
US,West Virginia,2772,49
US,West Virginia,4460,66
US,West Virginia,1959,33
US,West Virginia,2184,30
US,West Virginia,0,0
US,West Virginia,6755,85
US,West Virginia,9757,111
US,West Virginia,2208,29
US,West Virginia,4276,80
US,West Virginia,1433,23
US,West Virginia,22013,336
US,West Virginia,6903,100
US,Wisconsin,4605,53
US,Wisconsin,3246,36
US,Wisconsin,13378,139
US,Wisconsin,3225,38
US,Wisconsin,83585,495
US,Wisconsin,3425,12
US,Wisconsin,3942,41
US,Wisconsin,14419,115
US,Wisconsin,18544,176
US,Wisconsin,7605,117
US,Wisconsin,15110,124
US,Wisconsin,4206,28
US,Wisconsin,122671,491
US,Wisconsin,26935,314
US,Wisconsin,6920,63
US,Wisconsin,11440,73
US,Wisconsin,13220,70
US,Wisconsin,29897,180
US,Wisconsin,1076,15
US,Wisconsin,31580,247
US,Wisconsin,2666,50
US,Wisconsin,12594,143
US,Wisconsin,8944,52
US,Wisconsin,5051,60
US,Wisconsin,5183,26
US,Wisconsin,1461,47
US,Wisconsin,5628,41
US,Wisconsin,21321,229
US,Wisconsin,7647,64
US,Wisconsin,43732,615
US,Wisconsin,5819,56
US,Wisconsin,34334,168
US,Wisconsin,3610,22
US,Wisconsin,5178,80
US,Wisconsin,6979,142
US,Wisconsin,20314,183
US,Wisconsin,39043,478
US,Wisconsin,11517,114
US,Wisconsin,3778,55
US,Wisconsin,1892,13
US,Wisconsin,266945,2143
US,Wisconsin,11847,83
US,Wisconsin,11344,109
US,Wisconsin,8439,132
US,Wisconsin,54001,373
US,Wisconsin,21971,164
US,Wisconsin,1945,18
US,Wisconsin,11426,72
US,Wisconsin,12207,119
US,Wisconsin,17838,155
US,Wisconsin,3239,30
US,Wisconsin,55952,665
US,Wisconsin,3801,44
US,Wisconsin,42366,364
US,Wisconsin,3397,54
US,Wisconsin,15810,116
US,Wisconsin,4504,59
US,Wisconsin,11604,143
US,Wisconsin,32310,297
US,Wisconsin,24313,143
US,Wisconsin,4802,68
US,Wisconsin,8336,60
US,Wisconsin,0,0
US,Wisconsin,5941,91
US,Wisconsin,5187,87
US,Wisconsin,26537,276
US,Wisconsin,3952,45
US,Wisconsin,37788,310
US,Wisconsin,111349,1027
US,Wisconsin,13554,246
US,Wisconsin,6353,84
US,Wisconsin,51209,362
US,Wisconsin,20714,216
US,Wyoming,9835,47
US,Wyoming,2573,60
US,Wyoming,12061,142
US,Wyoming,4600,51
US,Wyoming,3129,53
US,Wyoming,1346,28
US,Wyoming,13701,183
US,Wyoming,3603,56
US,Wyoming,1149,15
US,Wyoming,1842,19
US,Wyoming,26000,279
US,Wyoming,3966,29
US,Wyoming,22183,265
US,Wyoming,653,9
US,Wyoming,6730,136
US,Wyoming,1898,39
US,Wyoming,8035,74
US,Wyoming,1922,27
US,Wyoming,11026,123
US,Wyoming,9825,16
US,Wyoming,5628,37
US,Wyoming,0,0
US,Wyoming,2345,43
US,Wyoming,1579,18
Uganda,,163454,3593
Ukraine,Cherkasy Oblast,163768,2973
Ukraine,Chernihiv Oblast,126202,2751
Ukraine,Chernivtsi Oblast,150465,3290
Ukraine,Crimea Republic*,157596,4866
Ukraine,Dnipropetrovsk Oblast,303551,9454
Ukraine,Donetsk Oblast,216052,5607
Ukraine,Ivano-Frankivsk Oblast,181629,3476
Ukraine,Kharkiv Oblast,305661,6858
Ukraine,Kherson Oblast,107686,2881
Ukraine,Khmelnytskyi Oblast,201270,3703
Ukraine,Kiev,445098,8966
Ukraine,Kiev Oblast,226220,5019
Ukraine,Kirovohrad Oblast,45117,1741
Ukraine,Luhansk Oblast,80033,2392
Ukraine,Lviv Oblast,303357,6569
Ukraine,Mykolaiv Oblast,146174,3530
Ukraine,Odessa Oblast,325462,5917
Ukraine,Poltava Oblast,179994,4181
Ukraine,Rivne Oblast,171031,2530
Ukraine,Sevastopol*,73298,2088
Ukraine,Sumy Oblast,182268,3208
Ukraine,Ternopil Oblast,146363,2391
Ukraine,Vinnytsia Oblast,149845,3546
Ukraine,Volyn Oblast,132045,2394
Ukraine,Zakarpattia Oblast,112462,2724
Ukraine,Zaporizhia Oblast,215070,5866
Ukraine,Zhytomyr Oblast,192801,3538
United Arab Emirates,,883985,2302
United Kingdom,Anguilla,2574,9
United Kingdom,Bermuda,11743,123
United Kingdom,British Virgin Islands,6091,62
United Kingdom,Cayman Islands,19811,18
United Kingdom,Channel Islands,0,0
United Kingdom,England,16373115,141296
United Kingdom,Falkland Islands (Malvinas),116,0
United Kingdom,Gibraltar,15899,101
United Kingdom,Guernsey,15630,31
United Kingdom,Isle of Man,23962,80
United Kingdom,Jersey,39802,115
United Kingdom,Montserrat,164,2
United Kingdom,Northern Ireland,644192,3241
United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0
United Kingdom,Scotland,1533640,10906
United Kingdom,Turks and Caicos Islands,5867,36
United Kingdom,Unknown,0,0
United Kingdom,Wales,822937,7039
Uruguay,,859165,7069
Uzbekistan,,237045,1637
Vanuatu,,95,1
Venezuela,,517164,5652
Vietnam,,5042036,41086
West Bank and Gaza,,652763,5588
Winter Olympics 2022,,533,0
Yemen,,11781,2138
Zambia,,314641,3960
Zimbabwe,,240343,5400
